Type, Number, Description, Latitude, LatitudeCoord, Longtitude, LongtitudeCoord, Latitude2, LatitudeCoord2, Longtitude2, LongtitudeCoord2
Real Estate; 3610; AAAA; N; 0,5809879447930998; E; 0,7845496267346255; S; 0,9556522084090512; E;0,6465609882500191 
Lot;86610; Misty Field Beach; N; 0,9875003968110266; W; 0,5275271342403937; N; 0,9755566696515775; W;0,79242526645548 
Lot;12717; Peaceful Slopes Glens; N; 0,9943011879520459; W; 0,5238800330433988; S; 0,6708018954148989; W;0,12992712915433513 
Lot;40570; Ivy Oaks Grove; N; 0,91145253608019; W; 0,25016144943237495; N; 0,05871965393225653; W;0,2302773923221516 
Lot;10745; Lush Rapids Island; N; 0,9107508506954405; W; 0,2121423687781797; N; 0,9746746743187736; E;0,5207640666505184 
Real Estate; 28905; Sparkling Field Crescent; N; 0,9392800397098449; W; 0,5148800372091087; N; 0,9859586749060062; W;0,4609008309115439 
Real Estate; 14054; Velvet Bridge Peaks; N; 0,9902162033476697; W; 0,48067766977362025; S; 0,47966411058847336; E;0,832037585564424 
Real Estate; 96815; Open Haven Shire; N; 0,976260255923828; W; 0,4749943206359194; N; 0,5322789013617226; W;0,5684853241008657 
Lot;9056; Blissful Mountain Glen; N; 0,9957540334163092; W; 0,4488869368819538; N; 0,6477787661709925; E;0,7009492310442934 
Lot;21475; Covered Orchards Cove; N; 0,9131670399866398; W; 0,3474009934728427; N; 0,9426557014974368; E;0,8830701077038305 
Real Estate; 59888; Sunset Pines Landing; N; 0,9144762858736166; W; 0,30392876453153206; S; 0,7724496563257132; W;0,8392169816930152 
Real Estate; 59006; Hidden Dales Crossing; N; 0,9181788531533879; W; 0,28759339396730255; N; 0,46623630439443986; E;0,28306371650105244 
Lot;86974; Meadowy Glen Peaks; N; 0,9148125092264102; W; 0,11848320757402608; S; 0,4184829568357942; E;0,5702185940654608 
Lot;47501; Wildflower Ridge Run; N; 0,9173220337822481; W; 0,1483998427503591; N; 0,45509554589303647; E;0,8356305463641945 
Real Estate; 29013; Dreamy Rock Harbour; N; 0,9391480740333472; W; 0,30399119370337124; N; 0,6527605149523447; E;0,9329658413682119 
Real Estate; 86229; Peaceful Forest Bridge; N; 0,9288915159705537; W; 0,25756240252262774; S; 0,12781836545565495; W;0,6441131259935351 
Real Estate; 12906; Majestic Ridge Flats; N; 0,9654123510487786; W; 0,4135736370458951; S; 0,362634653927733; W;0,9787921154328304 
Real Estate; 66873; Lush Stream Bay; N; 0,9461361411532195; W; 0,18385267024177843; N; 0,2940475159926196; W;0,6101819538816332 
Real Estate; 44615; Sunny Summit Shores; N; 0,9222117521539601; W; 0,16723115843869718; N; 0,1087400408572663; W;0,30522017546452473 
Real Estate; 18567; Woodland Retreat Corner; N; 0,9358004866682824; W; 0,12884013916259374; N; 0,10029983228673744; E;0,3657716258879987 
Real Estate; 48559; Rolling Knoll Meadowlands; N; 0,9624422051216788; W; 0,16039766580603365; S; 0,18379596111324725; W;0,4722208435440859 
Real Estate; 78634; Majestic Beach Pines; N; 0,9893189315122746; W; 0,10761637968943571; N; 0,18396241269255476; E;0,44181125457445236 
Lot;52445; Spring Isle Falls; N; 0,5827816517844915; W; 0,07664714331022071; N; 0,45666007868740877; E;0,40516041557965154 
Lot;15047; Lush Hill Knoll; N; 0,5894409984754673; W; 0,04756577551130459; S; 0,1894817097051461; W;0,8878609974783318 
Real Estate; 59094; Rolling Riverbank Dales; N; 0,6142640528143642; W; 0,0959594259853308; N; 0,2833370800339631; E;0,9008583112363788 
Real Estate; 24215; Lush Sanctuary Walk; N; 0,5983253249933068; W; 0,04284161817304122; S; 0,47472877481803266; E;0,04296563675698417 
Lot;28446; Majestic Orchards Terrace; N; 0,604256826218489; W; 0,025136229142985744; S; 0,8956963429218998; W;0,7072278119389819 
Real Estate; 18610; Starlit Glen Shores; N; 0,668922351868408; W; 0,08558504855833282; S; 0,8544003795213683; E;0,9053273736250659 
Real Estate; 74729; Peaceful Acres Run; N; 0,628512078612003; W; 0,027684083922957847; S; 0,22166920909841425; E;0,9799578470494713 
Lot;74007; Verdant Field Path; N; 0,7012868652416042; W; 0,08611771432044235; S; 0,22635687071902022; E;0,334227959684799 
Lot;82151; Wildflower Waters Lake; N; 0,6955255257011463; W; 0,04913488575461922; S; 0,22738711840634807; W;0,4301240955239707 
Real Estate; 14343; Pristine Ridge Pines; N; 0,6076223860488212; E; 0,014609750813733946; S; 0,03378744162886682; E;0,9381380326633765 
Real Estate; 5840; Radiant Beachside Meadowlands; N; 0,5958945346552015; E; 0,047184188998978915; N; 0,5853720854292151; W;0,334490202264041 
Real Estate; 45106; Sunrise Pines Shire; N; 0,622548573842474; E; 0,09828825237994343; S; 0,31233986442763895; E;0,1575367695578921 
Real Estate; 31471; Fern Pathway Parkway; N; 0,6232880133677293; E; 0,2821086767729952; S; 0,536418468886948; W;0,3778770097254358 
Real Estate; 21180; Rustic Forest Point; N; 0,6518428334815567; W; 0,004140470383026673; N; 0,09488075945221419; E;0,8227582344343809 
Real Estate; 35801; Fresh Ridge Meadow; N; 0,7001586302770914; E; 0,2767454303831173; S; 0,002984661777782671; W;0,32723051605476206 
Lot;27742; Velvet Knoll Shores; N; 0,7050837441720819; E; 0,09245308247550199; N; 0,7066057190419885; W;0,09114985913168105 
Real Estate; 61441; Desert Basin Garden; N; 0,7063049433980342; E; 0,26886224531641245; N; 0,372888817354442; E;0,9688259266723693 
Lot;53317; Crystal Bayou Marsh; N; 0,6340439909246727; E; 0,30587241191633985; S; 0,47710351561611086; W;0,2048900810233646 
Real Estate; 69388; Breezy Waters Woods; N; 0,6402282263732253; E; 0,3216729804797217; N; 0,11058201049032423; W;0,7299872590179438 
Real Estate; 76807; Misty Field Garden; N; 0,6428578671867538; E; 0,33587924628265853; N; 0,42891230558146687; E;0,35429243084779305 
Lot;13142; Amber Cove Garden; N; 0,7087645515842086; W; 0,06257089565953466; S; 0,19066502977946254; E;0,04856588494049208 
Lot;94894; Misty Retreat Estates; N; 0,7085254011574363; E; 0,012311246179362079; S; 0,8314809079160262; E;0,8300904810954115 
Lot;69128; Amber Forest Garden; N; 0,7115679057023305; E; 0,03868736658735106; N; 0,8114313139326802; E;0,4182541933077394 
Lot;43006; Open Bayou Peak; N; 0,7164813789751058; W; 0,010515807636815144; N; 0,20758366125525085; E;0,893119062373476 
Lot;71035; Sheltered River Preserve; N; 0,7101987025298775; E; 0,23343457289828184; N; 0,29848470281173334; E;0,837130065468326 
Lot;7577; Starlit Orchards Retreat; N; 0,7092459761801422; E; 0,2643313906600885; N; 0,3371276830038459; W;0,9201669570890184 
Lot;97483; Hidden Ridge Summit; N; 0,5918091823497202; E; 0,3886186077176742; S; 0,5832156249566774; W;0,6969213842118941 
Real Estate; 53724; Quiet Waters Fields; N; 0,5870412429708828; E; 0,4864412177738382; S; 0,42679711798692077; E;0,2004466611468828 
Real Estate; 91181; Tranquil River Bend; N; 0,5991497459561129; E; 0,48235890208081134; N; 0,01688812981458443; W;0,17338583797213247 
Lot;95257; Valley Oaks Cove; N; 0,6064469923242815; E; 0,5097222146368652; N; 0,21394846457449712; W;0,8366803185232962 
Lot;31048; Jade Bluff Grove; N; 0,6333773513497272; E; 0,38676414495866895; N; 0,3248298597631947; W;0,924054257378247 
Real Estate; 49148; Cozy Lakeview Glade; N; 0,6161564348807455; E; 0,41812596348174746; S; 0,30711449491071174; W;0,32801258139665923 
Real Estate; 84193; Brisk Marsh Nook; N; 0,65188250836569; E; 0,4206915057166448; N; 0,5772724125049055; W;0,4265886212543476 
Real Estate; 32251; Sapphire Arbor Plaza; N; 0,6207999509209977; E; 0,4884210670400083; N; 0,9647084888725682; W;0,8481658170970732 
Lot;66054; Open Shire Path; N; 0,619886079601184; E; 0,508850790195839; S; 0,6934442374714501; E;0,5638519170498139 
Real Estate; 96247; Fern Meadow Meadow; N; 0,649304813025401; E; 0,4657000728255942; S; 0,7700351667821101; W;0,841844598306912 
Real Estate; 42691; Majestic Knoll Corner; N; 0,6370185267342294; E; 0,48719831373676015; S; 0,8193444281023123; E;0,29664726132565544 
Lot;78490; Breezy Field Lanes; N; 0,5945086187906584; E; 0,5234192333359265; S; 0,16131295235123733; W;0,3106094562152153 
Lot;44936; Oakwood Waters Meadowlands; N; 0,6151020889389168; E; 0,5390272223934942; S; 0,28615930909481646; W;0,6257886280141783 
Lot;56549; Serene Cove Ponds; N; 0,5824119598915816; E; 0,5550322715261377; N; 0,954206872939233; E;0,00038770785167219213 
Lot;64769; Silver Lookout Garden; N; 0,5963355709833487; E; 0,5700100024846154; N; 0,0037612477019042245; E;0,3393451691353815 
Lot;98195; Maple Bayou Knoll; N; 0,6271082872572192; E; 0,5513014260183268; N; 0,7704156982374929; W;0,10249649048849918 
Lot;67613; Jade Pines Garden; N; 0,6631230708508941; E; 0,5339436669106229; S; 0,5002535346434901; E;0,7766255364239245 
Real Estate; 96242; Rolling Hill Cove; N; 0,6961079707919292; E; 0,44736105316036134; S; 0,40266962156449415; E;0,5240319219761521 
Real Estate; 25524; Hidden Acreage Forest; N; 0,6746323729942522; E; 0,5320962412364911; N; 0,23338749857711938; E;0,565753854848081 
Lot;27038; Snowy Arbor Garden; N; 0,7078734600553147; E; 0,5155020003263603; N; 0,5613085581130628; W;0,2561472915949722 
Lot;88338; Valley Meadow Manor; N; 0,6707270817309502; E; 0,5632976208330869; N; 0,1378131389922992; W;0,5118341250555227 
Real Estate; 7104; Winter Forest Cross; N; 0,7097868073575582; E; 0,41577417423891694; N; 0,14899575740844906; E;0,5784618007405081 
Lot;27695; Soft Knoll Vale; N; 0,7128523311988947; E; 0,5607537755014323; S; 0,3687664409984599; E;0,9238652074001386 
Real Estate; 76826; Still Isle Grove; N; 0,7588083357273957; W; 0,09791432813203349; S; 0,1441374308939506; W;0,004737195793684812 
Real Estate; 77654; Cozy Field Dales; N; 0,7588999308805187; W; 0,06478951974060687; N; 0,8319953128395612; W;0,6445858352161293 
Real Estate; 20669; Autumn Knoll Path; N; 0,7231249048240023; E; 0,008912047575721505; S; 0,7682901461561682; E;0,5246303038505221 
Real Estate; 72028; Quiet Ridge Domain; N; 0,791304407132818; W; 0,01859346770538617; S; 0,5955359390190305; W;0,14384697714656247 
Real Estate; 98818; Open Stream Domain; N; 0,7894296559285789; E; 0,06680935634194429; N; 0,5539454986976527; E;0,675783307459561 
Real Estate; 49231; Dreamy Parkland Bluffs; N; 0,795028729122989; E; 0,026056288580412756; S; 0,9275741103919144; W;0,9440968201829915 
Real Estate; 94300; Radiant Lagoon Shores; N; 0,7960231835692195; E; 0,04207480246409767; S; 0,20257338235513844; E;0,5338699007382751 
Lot;84930; Peaceful Field Preserve; N; 0,8156724484358704; E; 0,061584073953609875; S; 0,2205604421413816; W;0,9737501497023784 
Real Estate; 45244; Dappled Garden Oasis; N; 0,7486928015915784; E; 0,10924237266885395; S; 0,6412247043131163; E;0,38820212984240543 
Lot;89090; Cozy Acres Flats; N; 0,7832591357044097; E; 0,12564960078057041; N; 0,22121039403965148; W;0,166886823615225 
Lot;7351; Majestic Plains Cape; N; 0,7956176607741838; E; 0,10399171920133843; N; 0,8831458856710857; W;0,39604646151332534 
Lot;49740; Quiet Glen Park; N; 0,8127585002549292; E; 0,11586659760225737; N; 0,36903927088527966; E;0,3091843851376218 
Lot;63350; Autumn Marsh Point; N; 0,752497360686742; E; 0,1353636323920956; S; 0,9676723725765642; E;0,4387754888991092 
Real Estate; 59803; Silver Riverbank Arch; N; 0,718577112313542; E; 0,19984035100535702; S; 0,5156766483097092; W;0,5276163124032727 
Real Estate; 9997; Radiant Marsh Cross; N; 0,7734868836446754; E; 0,19036622516759372; N; 0,46263874172849195; E;0,9644399699524192 
Real Estate; 70557; Violet Summit Bluffs; N; 0,7565659611185536; E; 0,2098534063414621; N; 0,9516025432346439; W;0,0763608132635697 
Real Estate; 18644; Ever Beachside Domain; N; 0,7328191819022907; E; 0,2398660433913541; S; 0,5482526605427396; E;0,7974619720389169 
Real Estate; 52602; Quiet Slopes Hills; N; 0,7268387412756009; E; 0,33834831497726914; S; 0,7689640898785224; E;0,049479765038184076 
Real Estate; 39466; Calm Pathway Ponds; N; 0,7800187934204512; E; 0,3325876722593467; S; 0,36984247743869525; E;0,4857361574876119 
Real Estate; 7006; Meadow Bluff Hills; N; 0,7742375748142116; E; 0,3856586192982917; N; 0,588268258112371; E;0,08966751284238728 
Lot;85664; Misty Bluff Arcadia; N; 0,7851871772966597; E; 0,13464406915890226; S; 0,11199736837417851; E;0,22589405285208086 
Real Estate; 55474; Broad Valleyview Manor; N; 0,7933360298532616; E; 0,2234256301639067; N; 0,2959304787485726; E;0,9435262630895741 
Real Estate; 30592; Enchanted Acres Shire; N; 0,8164051084446645; E; 0,26154887817436656; S; 0,7220095771564132; E;0,7896585624417758 
Real Estate; 80577; Sunrise Parkland Manor; N; 0,7933200264656097; E; 0,3049556265576506; N; 0,9506655731794396; W;0,46081249106865796 
Real Estate; 66477; Velvet Preserve Ridge; N; 0,8170201876783871; E; 0,2836364171966942; S; 0,9721033964139842; W;0,06406774117380953 
Real Estate; 60928; Broadleaf Lookout Crest; N; 0,8047288346565054; E; 0,3398366383089956; S; 0,24237561765781224; W;0,08630759593431037 
Real Estate; 17328; Elm Falls View; N; 0,719377607413889; E; 0,5414953659629039; N; 0,7068677611358457; W;0,7472570824013223 
Real Estate; 85610; Velvet Grove Crossing; N; 0,7189155258648957; E; 0,5721840619884552; N; 0,09057927609904015; W;0,5693002508811587 
Real Estate; 68402; Blooming Beach Shores; N; 0,7491903231669897; E; 0,4652396191667699; S; 0,9082252884158912; W;0,8616640572907514 
Lot;72599; Sunrise Bridge Knoll; N; 0,7785016614459158; E; 0,5734006477130543; N; 0,9781506843066446; E;0,9946531204184048 
Real Estate; 17212; Lush Pathway Harbour; N; 0,8077995297446312; E; 0,48793925214364975; N; 0,2775635097136886; W;0,9793744570348663 
Real Estate; 74276; Sparkling Marsh Reserve; N; 0,8000406437017731; E; 0,5318029100537731; N; 0,7007127815836586; W;0,6283142585642613 
Lot;83383; Peaceful Field Overlook; N; 0,8143147670783514; E; 0,42721196458282906; N; 0,20760713710594003; W;0,2652625223214148 
Lot;78652; Misty Passage Nook; N; 0,8143214296733581; E; 0,5564893570411845; N; 0,7712934422319053; W;0,6162580565131378 
Real Estate; 89085; Brisk Bayou Bayou; N; 0,5929964354817683; E; 0,584550223716899; N; 0,13743690190936853; W;0,5137802773758949 
Real Estate; 24468; Misty Bay Oasis; N; 0,609692166893354; E; 0,5979568041300656; N; 0,1992210033500823; E;0,3699898349222429 
Lot;18331; Quiet Bay Crest; N; 0,5973178197959808; E; 0,6727580434742569; S; 0,34007662984863696; W;0,08489656402680668 
Lot;92232; Starlit Lookout Path; N; 0,6033978842738741; E; 0,682137739851382; N; 0,0927811077516203; E;0,11929971888221014 
Real Estate; 1968; Elm Woodland Garden; N; 0,6156794492637917; E; 0,5823199336116089; S; 0,5993992586541513; W;0,25066915804146384 
Real Estate; 71411; Whispering Ridge Terrace; N; 0,6181037260169813; E; 0,6918232593501976; S; 0,061900207292107656; E;0,35837964919072274 
Real Estate; 48186; Sunset Bluff Oasis; N; 0,6378518854624006; E; 0,600661181155534; N; 0,5833039259999588; E;0,7197158785199688 
Real Estate; 75555; Cedar Vista Estates; N; 0,6625861237717391; E; 0,6772643584924024; N; 0,4595267738430219; E;0,8520405351281866 
Lot;90339; Ivy Ridge Enclave; N; 0,6474539641778836; E; 0,7208988685073537; N; 0,6272347066910234; E;0,10174223367451862 
Real Estate; 9304; Cozy Stream Crescent; N; 0,6476322933348136; E; 0,7338925735407212; S; 0,44997281468784545; E;0,2945790963861633 
Lot;55885; Cozy Valley Field; N; 0,6791703754977778; E; 0,5892223155396265; S; 0,7396628370052705; E;0,8532018437772689 
Lot;95313; Tranquil Estate Path; N; 0,6749884712349602; E; 0,5997811403775719; N; 0,29475376940831666; W;0,9470232327516017 
Real Estate; 27101; Peaceful Woodland Crossing; N; 0,6738145736894408; E; 0,6564942222668738; N; 0,8284977497243852; W;0,9209828791164641 
Lot;39748; Enchanted Lakeview Peak; N; 0,6688036120246378; E; 0,7269313834483304; N; 0,22678895001923738; E;0,8917979972343877 
Real Estate; 82697; Golden Ridge Vale; N; 0,6149073191683864; E; 0,7621305498591119; N; 0,8661738308869013; W;0,6196408643044683 
Real Estate; 61439; Bright Lagoon Fields; N; 0,6357305513044894; E; 0,7749089665751479; N; 0,5642916501256755; W;0,05285382519236581 
Real Estate; 60180; Calm Riverbank Knoll; N; 0,6687732490215061; E; 0,7859503265256831; N; 0,6974914986099774; E;0,6884437053291574 
Lot;32666; Covered Bluff Manor; N; 0,68278097584341; E; 0,7871774902700167; S; 0,27156442510233203; E;0,2928940619179491 
Lot;48976; Whispering Riverbank Parkway; N; 0,5816409772768847; E; 0,8773319412740135; N; 0,5354880351104666; W;0,6770407343338448 
Lot;29426; Majestic Vale Vale; N; 0,5823454870460142; E; 0,8794408174110759; S; 0,8503750765205145; W;0,6471283234906753 
Lot;29524; Broadleaf Retreat Flats; N; 0,5824664844844849; E; 0,9010835592372163; N; 0,9798627991391335; W;0,20903976464611596 
Lot;87524; Broad Field Bluffs; N; 0,586807564175807; E; 0,9150286880020247; N; 0,5823709202974988; W;0,27194612590658085 
Real Estate; 76052; Gleaming Lake Run; N; 0,5856265065773705; E; 0,9935910793739359; N; 0,29069856932607563; W;0,8275833223613767 
Lot;84031; Rolling Arbor Summit; N; 0,5907966893368962; E; 0,9572529302463265; N; 0,3966116252250802; W;0,0720831951904658 
Lot;11771; Forested Passage Hollow; N; 0,6229150791417721; E; 0,8068091103402031; N; 0,20409330770280787; E;0,7751054579578779 
Real Estate; 25938; Whispering Vale Falls; N; 0,615013399218369; E; 0,8476920662141556; N; 0,8651500744870599; W;0,9274912543812073 
Real Estate; 41313; Peaceful Estate Grove; N; 0,6020523023456257; E; 0,8994733298900988; N; 0,3636557013120669; W;0,9971790851459204 
Lot;20991; Wildflower Shire Pines; N; 0,6253913247169185; E; 0,8597793163280351; S; 0,0027335582093904742; E;0,2083165915547025 
Real Estate; 17734; Cedar Vista Crest; N; 0,615938265197524; E; 0,8939174092205187; S; 0,9702382898694721; W;0,254367792504663 
Real Estate; 89011; Covered River Bend; N; 0,6726540614418779; E; 0,8214600362568854; N; 0,3205607732665289; E;0,3869751763697793 
Real Estate; 84403; Dappled Dales Domain; N; 0,6717335188237893; E; 0,8953760058145095; N; 0,3854664022231411; E;0,026291719940864988 
Real Estate; 304; Jade Arbor Shores; N; 0,6478853794758929; E; 0,9128569083020573; S; 0,5663893082364545; W;0,2980529201699895 
Lot;20561; Sapphire Waters Path; N; 0,6790858955150728; E; 0,9136599108333074; S; 0,09784549355128169; E;0,44042852260713294 
Real Estate; 75987; Bright Glade Bayou; N; 0,6339118329333719; E; 0,9834977130825574; N; 0,7511194512664827; W;0,03922592643248157 
Real Estate; 72949; Cedar Sanctuary Lanes; N; 0,6173999112582511; E; 0,9975781963175263; S; 0,7104748144204466; W;0,8483410394248987 
Lot;8494; Woodland Lagoon Courts; N; 0,7008510039933766; E; 0,5766064307601886; S; 0,8976045159994723; E;0,6929524800641169 
Real Estate; 32868; Sapphire Cove Retreat; N; 0,700668886198627; E; 0,616441259070371; S; 0,43821145577170395; E;0,04579700600015002 
Real Estate; 99475; Majestic Shire Cross; N; 0,687104905226451; E; 0,6870955907776699; N; 0,888491948449549; W;0,2747449256116907 
Lot;30624; Gentle River Bluffs; N; 0,6991305720710117; E; 0,7794282734493952; S; 0,6843892843447653; W;0,7528274166308941 
Lot;73483; Misty Retreat Shores; N; 0,705743196797862; E; 0,737304985148032; S; 0,06279762782801024; E;0,50847723604544 
Real Estate; 12610; Broadleaf View View; N; 0,7304784135422392; E; 0,6581963486011518; N; 0,3211848342214447; E;0,5191072238793151 
